id,mel1_mean,mel1_std,mel2_mean,mel2_std,mel3_mean,mel3_std,mel4_mean,mel4_std,mel5_mean,mel5_std,mel6_mean,mel6_std,mel7_mean,mel7_std,mel8_mean,mel8_std,mel9_mean,mel9_std,mel10_mean,mel10_std,mel11_mean,mel11_std,mel12_mean,mel12_std,mel13_mean,mel13_std,mel14_mean,mel14_std,mel15_mean,mel15_std,mel16_mean,mel16_std,mel17_mean,mel17_std,mel18_mean,mel18_std,mel19_mean,mel19_std,mel20_mean,mel20_std,mel21_mean,mel21_std,mel22_mean,mel22_std,mel23_mean,mel23_std,mel24_mean,mel24_std,mel25_mean,mel25_std,mel26_mean,mel26_std,mel27_mean,mel27_std,mel28_mean,mel28_std,mel29_mean,mel29_std,mel30_mean,mel30_std,mel31_mean,mel31_std,mel32_mean,mel32_std,mel33_mean,mel33_std,mel34_mean,mel34_std,mel35_mean,mel35_std,mel36_mean,mel36_std,mel37_mean,mel37_std,mel38_mean,mel38_std,mel39_mean,mel39_std,mel40_mean,mel40_std
51_1,-23.28130340576172,9.697697639465332,-2.8767662048339844,13.193896293640137,1.379765510559082,14.138463973999023,-6.410388469696045,12.260955810546875,-0.6492586135864258,14.75206184387207,-0.29908257722854614,15.152265548706055,-3.425037384033203,15.004376411437988,-2.3319733142852783,16.056612014770508,-5.418167591094971,16.320310592651367,-12.117775917053223,16.238759994506836,-14.565356254577637,15.396149635314941,-15.141484260559082,15.641606330871582,-16.154489517211914,15.913640975952148,-16.87589454650879,16.06915283203125,-16.92053985595703,16.440364837646484,-16.66737174987793,16.70585060119629,-17.654048919677734,16.115856170654297,-18.18415641784668,15.76016616821289,-15.728076934814453,15.453505516052246,-14.4409761428833,15.465435028076172,-14.912007331848145,15.001558303833008,-15.599976539611816,14.46440315246582,-16.378759384155273,14.43556022644043,-18.205541610717773,14.587604522705078,-19.55950927734375,15.016754150390625,-19.356534957885742,15.01473617553711,-18.38286018371582,14.618627548217773,-18.513776779174805,14.534247398376465,-20.151704788208008,13.756158828735352,-20.79445457458496,13.272610664367676,-20.017080307006836,12.911564826965332,-22.568893432617188,12.89374828338623,-27.22931671142578,12.818245887756348,-34.12197494506836,13.02833366394043,-37.60320281982422,14.316007614135742,-37.887203216552734,16.498428344726562,-37.41794967651367,17.143117904663086,-36.607078552246094,16.149873733520508,-34.11349105834961,14.848990440368652,-34.58441162109375,14.04849910736084
51_102,0.6109519004821777,13.469285011291504,5.6878767013549805,12.629210472106934,7.486940860748291,13.851104736328125,4.226874828338623,14.881532669067383,1.9926621913909912,14.449468612670898,4.899044990539551,15.31315803527832,2.147862672805786,16.171558380126953,-0.049224309623241425,17.764034271240234,-3.0967400074005127,18.789823532104492,-7.978897571563721,18.018774032592773,-9.874558448791504,16.425111770629883,-11.374884605407715,16.02301025390625,-11.61385726928711,15.373497009277344,-10.654590606689453,16.357019424438477,-11.380204200744629,16.33790397644043,-10.425166130065918,17.113000869750977,-9.325841903686523,16.67686653137207,-9.683884620666504,15.449073791503906,-10.294408798217773,15.468363761901855,-13.300847053527832,14.584589004516602,-15.016082763671875,14.02011489868164,-17.080278396606445,13.307616233825684,-18.0770320892334,12.854659080505371,-15.119474411010742,13.286134719848633,-13.610264778137207,14.40850830078125,-14.989274978637695,14.438703536987305,-17.098535537719727,13.637401580810547,-20.06955337524414,13.478180885314941,-21.008981704711914,12.907280921936035,-20.980581283569336,14.95978832244873,-19.86048698425293,11.962206840515137,-20.539249420166016,12.361291885375977,-22.402795791625977,11.220362663269043,-24.58368492126465,12.262080192565918,-27.57253074645996,13.289047241210938,-30.72087287902832,14.010372161865234,-28.251853942871094,14.072154998779297,-24.26854133605957,13.654738426208496,-22.956567764282227,13.667203903198242,-22.67071533203125,13.140567779541016
51_106,-27.083873748779297,7.161951541900635,-7.359951972961426,13.038403511047363,1.1261370182037354,13.121209144592285,-3.8054676055908203,12.214585304260254,-5.158101558685303,14.876128196716309,-3.0424418449401855,14.081143379211426,-4.917356967926025,14.195225715637207,-6.802760124206543,14.604144096374512,-8.332693099975586,15.158183097839355,-11.4676513671875,16.16995620727539,-16.321043014526367,15.648353576660156,-18.635536193847656,15.108846664428711,-18.34832000732422,14.839310646057129,-18.807350158691406,15.672622680664062,-20.580629348754883,15.295300483703613,-20.610809326171875,15.477168083190918,-19.878089904785156,15.93698501586914,-20.599761962890625,15.367026329040527,-18.890409469604492,15.358251571655273,-16.63675880432129,15.280465126037598,-15.614458084106445,15.169486045837402,-16.69331169128418,15.100996017456055,-18.2518367767334,15.004371643066406,-20.198898315429688,15.11252212524414,-23.61176300048828,15.438559532165527,-23.73723793029785,15.646646499633789,-24.346643447875977,16.018922805786133,-24.852022171020508,16.20964241027832,-25.970653533935547,15.358821868896484,-26.295381546020508,14.879216194152832,-24.05942153930664,14.482736587524414,-25.760406494140625,14.552200317382812,-29.95284080505371,14.41028881072998,-35.2354736328125,14.0767822265625,-40.230712890625,14.20250129699707,-42.58561325073242,15.241236686706543,-42.77130126953125,15.85155963897705,-40.660377502441406,15.572454452514648,-36.65461730957031,14.790221214294434,-37.1399040222168,13.509993553161621
51_114,-0.21449431777000427,12.372337341308594,5.593892574310303,10.006328582763672,8.222283363342285,10.308404922485352,2.661473512649536,9.997154235839844,1.075632929801941,11.294561386108398,3.913429021835327,12.499324798583984,0.9972498416900635,13.341317176818848,-0.48999327421188354,15.680009841918945,-3.5980563163757324,16.095762252807617,-8.11967658996582,16.042985916137695,-10.639578819274902,14.198389053344727,-11.361217498779297,13.690475463867188,-12.57025146484375,13.559333801269531,-11.140337944030762,13.983006477355957,-11.128290176391602,14.03236198425293,-10.535831451416016,14.615520477294922,-7.867593288421631,14.549205780029297,-8.11421012878418,14.307488441467285,-8.931907653808594,14.782574653625488,-13.698966979980469,14.718179702758789,-16.630781173706055,14.265437126159668,-17.602712631225586,14.408370018005371,-20.574748992919922,13.857003211975098,-19.915603637695312,12.810286521911621,-18.114715576171875,13.988506317138672,-19.73952865600586,14.148839950561523,-21.60323715209961,13.80520248413086,-24.07542610168457,13.19343090057373,-21.876644134521484,12.033345222473145,-18.383779525756836,12.166817665100098,-19.494226455688477,13.029520988464355,-24.14321517944336,13.115026473999023,-27.664705276489258,12.476388931274414,-31.155366897583008,13.174667358398438,-33.36844253540039,14.023195266723633,-34.5118293762207,13.654335975646973,-32.88224792480469,13.166597366333008,-30.330385208129883,12.58876895904541,-28.664901733398438,12.61289119720459,-29.78458023071289,12.145286560058594
51_118,-24.490896224975586,7.261654853820801,0.3593294322490692,11.893718719482422,0.07103314250707626,12.242229461669922,-4.182365417480469,11.451478004455566,1.0022214651107788,13.477577209472656,-4.4891276359558105,12.612860679626465,-1.7748332023620605,14.692925453186035,-4.2155632972717285,14.500872611999512,-7.526973724365234,16.18192481994629,-10.351225852966309,17.05884552001953,-15.116249084472656,16.993938446044922,-15.678913116455078,16.794078826904297,-20.206897735595703,15.63023567199707,-20.269865036010742,16.791454315185547,-21.73827362060547,15.411465644836426,-20.1019287109375,15.775171279907227,-17.91215705871582,16.230344772338867,-18.20386505126953,16.461502075195312,-16.880165100097656,14.522159576416016,-14.91665267944336,13.550068855285645,-14.740227699279785,12.027997970581055,-15.431191444396973,11.209115982055664,-15.747421264648438,11.961593627929688,-17.218843460083008,12.5625,-19.14350700378418,12.933155059814453,-18.267436981201172,12.062604904174805,-18.37550163269043,12.385658264160156,-17.86223030090332,13.566620826721191,-20.171676635742188,12.684592247009277,-20.026453018188477,11.781679153442383,-19.451486587524414,11.610419273376465,-22.304309844970703,12.171881675720215,-25.837162017822266,12.410809516906738,-32.622413635253906,13.928115844726562,-36.501834869384766,15.571093559265137,-36.72108459472656,17.391788482666016,-37.52516174316406,18.239219665527344,-38.23942565917969,18.149911880493164,-35.39665985107422,16.70147132873535,-35.50554275512695,15.441137313842773
51_119,-20.878618240356445,11.964962005615234,-6.2222371101379395,14.986133575439453,0.6378835439682007,12.566943168640137,1.5914219617843628,10.49144458770752,-0.10413362830877304,12.080223083496094,-3.3916707038879395,13.24417781829834,-0.15372858941555023,13.860837936401367,0.7236102223396301,15.223675727844238,-1.701826810836792,15.047277450561523,-7.735957622528076,16.51417350769043,-10.237527847290039,15.668578147888184,-12.158576965332031,15.199199676513672,-14.872981071472168,14.546088218688965,-16.10810661315918,14.887139320373535,-16.548542022705078,14.591300964355469,-16.343656539916992,15.00588607788086,-15.813027381896973,15.75362491607666,-16.284814834594727,14.936991691589355,-15.535143852233887,15.344799995422363,-13.639695167541504,14.387417793273926,-14.0526123046875,14.034497261047363,-16.102664947509766,13.96103572845459,-16.54551887512207,14.413719177246094,-18.073354721069336,14.742814064025879,-19.560274124145508,15.032414436340332,-18.902996063232422,14.861455917358398,-18.126386642456055,14.714675903320312,-16.53226661682129,14.265033721923828,-18.689510345458984,13.18480110168457,-20.00873565673828,12.211017608642578,-20.945981979370117,12.082524299621582,-23.057830810546875,12.539030075073242,-26.221712112426758,12.652803421020508,-31.29038429260254,12.740589141845703,-34.58443832397461,13.407505989074707,-36.93759536743164,14.270853042602539,-39.374542236328125,14.457094192504883,-39.700435638427734,13.41224479675293,-36.1999397277832,13.49083423614502,-35.408939361572266,12.763110160827637
51_120,1.316166877746582,12.007007598876953,4.873423099517822,11.144865036010742,7.090542316436768,11.557757377624512,1.4833307266235352,11.37771987915039,0.25240349769592285,12.421518325805664,2.467552423477173,13.293347358703613,-1.5465580224990845,14.286828994750977,-3.3220059871673584,15.886977195739746,-5.6060943603515625,16.78810691833496,-10.652730941772461,16.022497177124023,-14.33791732788086,15.240328788757324,-15.282957077026367,14.217129707336426,-15.636557579040527,14.178561210632324,-14.234699249267578,14.797039031982422,-14.53068733215332,14.474712371826172,-14.762070655822754,14.319280624389648,-11.868070602416992,13.588319778442383,-10.578679084777832,13.825959205627441,-10.005669593811035,14.326252937316895,-14.162454605102539,14.562430381774902,-17.796375274658203,13.712507247924805,-19.95484733581543,13.129582405090332,-22.041908264160156,12.154455184936523,-18.931629180908203,11.9959077835083,-17.126569747924805,12.408137321472168,-19.147266387939453,13.06014347076416,-22.504688262939453,13.050643920898438,-25.31005096435547,13.249726295471191,-25.037137985229492,13.196813583374023,-20.76080322265625,14.088911056518555,-19.7974910736084,12.72097110748291,-23.141496658325195,13.115816116333008,-26.74692726135254,12.70556354522705,-30.75514793395996,13.216634750366211,-33.417449951171875,14.405952453613281,-36.59494400024414,14.550820350646973,-39.226070404052734,16.096881866455078,-34.3639030456543,13.307272911071777,-32.3673210144043,14.201536178588867,-34.74862289428711,12.672599792480469
51_122,-25.74738121032715,7.124386787414551,-12.13174819946289,16.175901412963867,-4.152814865112305,18.498247146606445,-6.204125881195068,18.841236114501953,-8.352666854858398,20.132648468017578,-10.109087944030762,19.206579208374023,-11.594473838806152,20.124460220336914,-15.104567527770996,20.133712768554688,-19.974910736083984,19.753881454467773,-21.67110252380371,20.100725173950195,-24.860898971557617,18.924400329589844,-26.144268035888672,18.935840606689453,-26.793872833251953,18.649850845336914,-26.948488235473633,18.50319480895996,-27.467029571533203,18.590641021728516,-27.736257553100586,17.847814559936523,-28.073732376098633,17.911773681640625,-27.437227249145508,18.29206657409668,-27.15157699584961,18.291353225708008,-27.77320098876953,18.265108108520508,-28.53301429748535,17.964649200439453,-28.316009521484375,18.17255401611328,-29.24782371520996,18.041200637817383,-29.83479881286621,18.13718605041504,-30.117280960083008,18.65706443786621,-28.357574462890625,19.411544799804688,-26.387617111206055,19.362079620361328,-26.691486358642578,19.130992889404297,-28.816715240478516,18.06610870361328,-29.768991470336914,17.71540641784668,-27.74586296081543,18.342283248901367,-27.369380950927734,18.760135650634766,-29.401073455810547,17.76564598083496,-34.14665222167969,16.43355369567871,-39.56397247314453,15.839346885681152,-39.65987014770508,15.927809715270996,-40.31465148925781,15.663121223449707,-40.44707107543945,14.628941535949707,-40.86539840698242,14.322221755981445,-40.31206512451172,14.653371810913086
51_123,-18.293907165527344,13.616469383239746,-0.2200753092765808,9.4141206741333,-0.20826981961727142,10.598734855651855,-6.889845848083496,10.02928352355957,-1.7696726322174072,11.572457313537598,-9.005191802978516,14.538495063781738,-3.9438512325286865,12.45392894744873,-5.362832546234131,15.107418060302734,-9.045494079589844,16.273963928222656,-9.645008087158203,16.04019546508789,-16.806360244750977,17.31999397277832,-15.727500915527344,15.542936325073242,-20.673559188842773,16.388967514038086,-18.69147491455078,14.552849769592285,-19.138778686523438,15.532793998718262,-17.703449249267578,14.882347106933594,-17.252201080322266,15.783990859985352,-15.7396821975708,16.151151657104492,-15.928285598754883,17.729686737060547,-17.414846420288086,17.947084426879883,-19.00986671447754,17.950355529785156,-20.502269744873047,17.27459144592285,-22.433048248291016,17.359291076660156,-21.678855895996094,16.926116943359375,-19.523784637451172,16.523624420166016,-17.710689544677734,16.159456253051758,-18.21754264831543,16.368892669677734,-20.768217086791992,16.382816314697266,-22.212539672851562,15.414851188659668,-21.12784194946289,15.77265453338623,-21.204193115234375,18.076623916625977,-21.817724227905273,17.499242782592773,-27.318092346191406,15.027580261230469,-38.171058654785156,13.31165599822998,-39.49057388305664,12.324800491333008,-37.33649826049805,13.246788024902344,-36.87644958496094,14.386967658996582,-37.641944885253906,15.069958686828613,-39.185516357421875,14.666801452636719,-40.38205337524414,13.617977142333984
51_124,-20.177734375,6.641986846923828,-9.198486328125,13.033721923828125,1.203590989112854,13.582633018493652,3.492908000946045,10.422876358032227,-0.27420586347579956,13.498969078063965,-2.9917519092559814,12.357787132263184,-7.553274154663086,12.795641899108887,-11.304823875427246,12.647712707519531,-13.528799057006836,13.336109161376953,-14.490885734558105,15.53359603881836,-19.277551651000977,16.662195205688477,-23.584110260009766,15.733510971069336,-24.000581741333008,15.631927490234375,-22.35816764831543,15.618950843811035,-25.38450050354004,14.367181777954102,-28.79827308654785,15.55694580078125,-27.67551612854004,15.596566200256348,-28.08379364013672,14.952967643737793,-26.81485366821289,15.78620433807373,-21.577892303466797,15.685383796691895,-19.994029998779297,15.911043167114258,-19.56664276123047,15.41024112701416,-17.66465187072754,15.389290809631348,-18.594860076904297,15.45707893371582,-18.035432815551758,16.028627395629883,-17.14177131652832,16.115781784057617,-17.205867767333984,16.4282283782959,-19.007993698120117,17.364826202392578,-22.180280685424805,17.276607513427734,-24.60426139831543,17.528066635131836,-23.098011016845703,16.481830596923828,-22.369264602661133,15.160517692565918,-22.84514808654785,14.954224586486816,-27.55646324157715,15.063666343688965,-30.885147094726562,16.54587745666504,-34.514190673828125,17.007827758789062,-38.2700309753418,16.871374130249023,-38.81660461425781,15.719768524169922,-35.19792556762695,15.587151527404785,-35.4293212890625,15.48439884185791
