f0_mean,f0_std,f0_range,jitter_local,shimmer_local,hnr_mean,voiced_ratio,speaking_rate_proxy,energy_std,dissonance_mean,dissonance_std,inharmonicity_mean,inharmonicity_std,major_fit,minor_fit,wholetone_fit,majorness,tonal_clarity,melodic_path_length,direction_change_rate,contour_slope,final_initial_diff,mean_interval_size,interval_std,num_notes_per_sec,direction_entropy,npvi_voiced,rpvi_pause,rpvi_pause_filtered,stress_contrast,ioi_cv,ioi_npvi,pitch_stress_contrast,f1_mean,f1_std,f2_mean,f2_std,f3_mean,f3_std,formant_dispersion,cpp_mean,cpp_std,h1h2_mean,h1h2_std,nid
206.80158044742535,69.84746400234992,483.64500806058425,0.021794445470441164,0.14150805138982214,9.438198248923024,0.8043087971274686,5.889661424397193,10.551970623681612,74.34886950793484,101.55521908737533,0.12142142340672064,0.0720520445545281,0.1912823440697134,0.32180979695090106,0.07883498310887527,-0.13052745288118767,0.1485443558661267,40.7841844546926,8.74525484228674,0.0980240557553292,10.807925883811278,1.0576741535510479,0.0,0.3569491772361935,-0.0,115.4417557087579,0.06999999999999999,0.055,3.8162179521249944,0.4484805945825539,47.993633313005496,3.495081910504405,547.3444687319981,221.3016376919681,1740.8839929227806,427.90881532729844,2871.8032871417586,326.1750841407695,1162.22940920488,0.1880975817409191,0.07983999435397787,-2.1391908723055852,14.481414580915304,51_0
111.22007243347574,34.93926290379305,178.90130049826408,0.02827473645788537,0.15261307874274774,7.128251020595112,0.7775551102204409,6.366851945426983,6.988042993724122,250.2679641413463,237.89102364183208,0.15696822717746603,0.06735130441020035,0.21745965253232802,0.4642082074309276,0.05459058939351294,-0.2467485548985996,0.06872143875721093,22.85666328296971,7.958564931783728,-1.9309228064831536,-9.962347262655825,0.24492735852570746,0.0,0.39792824658918646,-0.0,98.97730279387763,0.06133333333333333,0.10666666666666667,2.669979183025403,0.39356531823404795,30.54231710480791,1.9001116579505566,579.4096151344351,324.815895744387,1588.6536800623705,492.26227871882674,2585.535283599456,559.5687877291379,1003.0628342325106,0.11884566582856633,0.04371830890511459,-3.5730660404324897,6.306338974548832,51_3
237.24588037824893,82.18669542991051,498.40062935666595,0.020997684921730563,0.11548488574134164,11.388983318476418,0.7683215130023641,6.336476648644045,10.434928977989763,67.61075100623582,134.65863232238684,0.09778983434647329,0.06194731845840773,0.5739603573541558,0.491085783169174,0.13815938971755123,0.08287457418498184,0.054611102187929084,38.63715926633291,7.9792668908850946,-0.5976389341388404,-10.6140425587405,,,,,82.13224544052795,0.07076923076923078,0.04,4.90398617664943,0.44838511919430024,47.929628316808085,3.8545726878827584,508.5385972480118,155.66505477674653,1779.0874763979984,400.01229677574355,2822.1189249298304,373.9986936436385,1156.7901638409094,0.20353903567466283,0.1007768256665971,-2.251165907141692,10.313719490543562,51_4
223.19205955202798,59.911652561780755,304.4193651889734,0.020709401466161535,0.11942148481712918,11.78264889286723,0.7300556586270872,6.473082294327089,10.109340342867661,32.582748231324494,102.51938896654296,0.09616496867105469,0.061433013712919975,0.38560437213090704,0.40933360867845037,0.01912147256306095,-0.02372923654754333,0.01563222385164109,25.093882274444947,6.010719273303725,-0.32612793289025005,-17.79947018218975,3.854157580235819,5.905668365982346,0.6473082294327088,1.0,93.88771452661435,0.08285714285714287,0.11400000000000002,4.662430500560135,0.47183409210051763,43.23236650789683,2.673721820933226,638.6284741529045,438.4914372879888,1823.1883775368146,543.4800887582547,2889.358450127087,440.5129695058154,1125.3649879870914,0.20442939711218067,0.0926822573342168,0.7965697574049915,9.752383164812894,51_7
186.10946282768057,95.1855280850786,509.61600857809356,0.02554490708642987,0.17284762933945602,6.476022759769281,0.7110266159695817,6.2299334754578375,12.031179532155052,335.25557414105305,386.24516511988577,0.14802370206786958,0.06977745698894193,0.4417041694764843,0.5881363804840876,0.31562001326219574,-0.14643221100760329,0.021884022670868752,33.040525360779846,10.005650733311073,1.757298516827633,8.340217453482119,6.808456440664711,8.400100033238209,1.1327151773559705,0.7219280948873623,112.59515094602817,0.10375000000000001,0.14500000000000002,3.197175777874155,0.6007761303712581,50.41687753913568,3.5626363199809656,566.3166728266874,314.85990394554824,1724.9914543374455,333.6473071927498,2669.4570310604063,392.84059509811647,1051.5701791168594,0.1496500156561698,0.06083974494323794,-3.842887435719041,8.856152096046852,51_8
202.44658457385142,73.20318232812305,508.04876407976735,0.02024227549057423,0.13640441901537714,9.675810658454836,0.7335834896810507,6.114670228299132,11.333224585764079,147.49235253643647,441.59791307451513,0.11222498757752555,0.060995593971107376,0.2302387441858451,0.3322879927415389,0.1733789050181649,-0.1020492485556938,0.03935022282728884,23.862963341320427,6.42664319913072,0.054686155248247825,17.900464133615444,2.8187978453007556,4.154904355180502,0.8735243183284473,0.9957274520849255,84.98584093493936,0.06692307692307692,0.095,4.672892566554114,0.5181805963040111,44.22275392586976,3.6440697237304174,602.779463480119,254.41909874413156,1735.5430916278326,373.76199487828035,2713.206269164227,389.09766132352956,1055.2134028420537,0.19675669662733036,0.08594606000216506,-2.6621871793411196,9.10521313224784,51_9
204.99207709700394,52.001445364762375,241.09342130399892,0.020311158833223014,0.12985794355858793,10.22425649777118,0.8707482993197279,5.845287982136848,7.270658228249705,63.03124180975782,150.0151944451679,0.10316387730239533,0.059725833242001876,0.4019685661744978,0.41053876752616125,0.19641855032959663,-0.008570201351663476,0.014944395507075048,34.92871819794622,11.240938427186247,-1.7004381052084732,-3.8330013583794518,4.723676845438302,4.1655215099262035,0.8992750741748997,0.9182958340544896,105.54697836900667,0.021538461538461538,,3.618579484400706,0.6496037166429178,39.7995053392457,2.4940375202245137,565.1143055929483,186.35747091887131,1623.642062126699,310.87384795700217,2740.903537007274,304.2877613399001,1087.8946157071628,0.1872047420220304,0.08458879105174606,1.452929634405879,10.538146538451107,51_10
131.05677674349252,56.890013262114785,417.5996891248375,0.0229469017364033,0.1364007429672356,9.598481828841793,0.7919422730006013,6.299485756264795,7.920996194118191,154.73503451386046,184.18947163050615,0.1409479759980011,0.06301252803539445,0.31129633957231845,0.4840676655165366,0.2047827354439544,-0.17277132594421818,0.08701690578413257,21.837238053015774,8.279324136805158,-0.21958460898845228,-5.926358924315291,2.2580118475393314,4.037441387566484,1.4998775610154274,0.9182958340544896,65.39254337136546,0.0702439024390244,0.10545454545454545,3.8914005017820483,0.4986059422717604,44.006729443417555,2.8028185895135307,629.5059366276978,395.5999515906964,1693.5006361421968,575.4700773520192,2787.0454666339283,570.3115316970216,1078.769765003115,0.13816490677859028,0.06360783704283537,-3.168929293034879,6.436885851427968,51_11
124.59567691284848,28.152938929210777,173.59826317040745,0.02380662013593182,0.14009107290337056,8.436494242176376,0.8049853372434017,6.27004543079904,9.215169104986476,237.5493318893241,296.43310180145255,0.15274014406228675,0.0716602396948041,0.24563258679901379,0.2767627946531091,0.13169164975412725,-0.031130207854095315,0.09370427588760755,30.821844454671552,12.248460841560915,-0.3548355313996989,-4.578306407399502,1.3158774021363424,1.6862658133825188,1.8955951302415701,0.9798687566511528,71.00133095603749,0.08615384615384616,0.11333333333333336,2.9498203597281334,0.4932465722840443,47.92655598977314,2.9975913676254247,643.4773903869369,377.1560315266969,1643.6714084402633,431.4576428049819,2673.352193333596,501.2603584796476,1014.9374014733294,0.1459582811919146,0.05910625340251387,-4.140234910186298,10.69326208957706,51_12
184.11696203618007,54.990085930175404,358.41741848451494,0.02025434590820738,0.1304761498453367,9.531559852085513,0.7846153846153846,6.82257331211639,8.021192806909482,69.56325270370178,100.3188294240169,0.10524078166343238,0.05549993362991791,0.2595255199462363,0.36247018722620783,0.0707410321150857,-0.10294466727997154,0.08327641137569253,23.192711487706767,7.240281882245965,-0.7087680221119911,-12.167727173734189,0.7657034824703702,0.9729178152099114,0.5569447601727665,0.9182958340544896,66.70420604339651,0.06631578947368422,0.043333333333333335,4.717447297309795,0.46262667396596985,42.243017658299046,2.622184372368871,593.5138467772699,348.0214597150866,1800.4764044414485,449.16722799360855,2853.054434376784,450.1907877042864,1129.770293799757,0.169492446623818,0.06537838397691392,-2.66282877132151,7.529832558459383,51_13
